Company Name,Job Title,Location,job_category,salary_in_inr
Tata Projects Limited,Machine Learning Engineer,Bangalore,ML Engineer,800000.0
Tredence,Machine Learning Engineer,Bangalore,ML Engineer,829471.0
2COMS,Machine Learning Engineer,Bangalore,ML Engineer,209602.0
Rahul Infotech,Machine Learning Engineer,Bangalore,ML Engineer,621583.0
Diverse Lynx,Machine Learning Engineer,Bangalore,ML Engineer,847963.0
Havells India,Machine Learning Engineer,Bangalore,ML Engineer,455568.0
CareerNet Consulting,Machine Learning Engineer,Bangalore,ML Engineer,419876.0
EVRY India,Machine Learning Engineer,Bangalore,ML Engineer,316741.0
Course5 Intelligence,Machine Learning Engineer,Bangalore,ML Engineer,1066487.0
Dailyhunt,Machine Learning Engineer,Bangalore,ML Engineer,800000.0
Iron Mountain,Machine Learning Engineer,Bangalore,ML Engineer,2110256.0
Motorola Solutions,Machine Learning Engineer,Bangalore,ML Engineer,1200000.0
iQuanti,Machine Learning Engineer,Bangalore,ML Engineer,483516.0
Winjit Technologies,Machine Learning Engineer,Bangalore,ML Engineer,916285.0
Infrrd,Machine Learning Engineer,Bangalore,ML Engineer,1008975.0
Impelsys,Machine Learning Engineer,Bangalore,ML Engineer,722161.0
Ecolab,Machine Learning Engineer,Bangalore,ML Engineer,1627026.0
Mercedes-Benz International,Machine Learning Engineer,Bangalore,ML Engineer,515940.0
Wibmo,Machine Learning Engineer,Bangalore,ML Engineer,1504836.0
Imarticus Learning,Machine Learning Engineer,Bangalore,ML Engineer,184932.0
Jigsaw Academy,Machine Learning Engineer,Bangalore,ML Engineer,1008975.0
Toyota Kirloskar Motor,Machine Learning Engineer,Bangalore,ML Engineer,322465.0
Mantra Labs,Machine Learning Engineer,Bangalore,ML Engineer,1031658.0
Techolution,Machine Learning Engineer,Bangalore,ML Engineer,648838.0
NiYO,Machine Learning Engineer,Bangalore,ML Engineer,389304.0
Naveen Engineering,Machine Learning Engineer,Bangalore,ML Engineer,500000.0
Raju Tech,Machine Learning Engineer,Bangalore,ML Engineer,1355169.0
Axis Bank,Machine Learning Engineer,Bangalore,ML Engineer,1007334.0
Veoneer,Machine Learning Engineer,Bangalore,ML Engineer,436144.0
Smart Joules,Machine Learning Engineer,Bangalore,ML Engineer,652071.0
Tableau Software,Machine Learning Engineer,Bangalore,ML Engineer,369857.0
iNeuron,Machine Learning Engineer,Bangalore,ML Engineer,61080.0
iNeuron,Machine Learning Engineer,Bangalore,ML Engineer,503667.0
Diatoz Solutions,Machine Learning Engineer,Bangalore,ML Engineer,282327.0
Faststream Technologies,Machine Learning Engineer,Bangalore,ML Engineer,142272.0
Robert Bosch Engineering and Business Solutions,Machine Learning Engineer,Bangalore,ML Engineer,858429.0
Skit,Machine Learning Engineer,Bangalore,ML Engineer,1105372.0
Alliance University,Machine Learning Engineer,Bangalore,ML Engineer,61080.0
Redeem Systems,Machine Learning Engineer,Bangalore,ML Engineer,764700.0
Gnani.ai,Machine Learning Engineer,Bangalore,ML Engineer,650810.0
Noodle.ai,Machine Learning Engineer,Bangalore,ML Engineer,1812949.0
Vitalhunt Global Solutions,Machine Learning Engineer,Bangalore,ML Engineer,1096380.0
DataScientest,Machine Learning Engineer,Bangalore,ML Engineer,193476.0
20K Group,Machine Learning Engineer,Bangalore,ML Engineer,21628.0
Bartleby Technologies,Machine Learning Engineer,Bangalore,ML Engineer,1309535.0
Palle Technology,Machine Learning Engineer,Bangalore,ML Engineer,302200.0
Vahan,Machine Learning Engineer,Bangalore,ML Engineer,1358294.0
Jawaharlal Nehru Technological University,Machine Learning Engineer,Bangalore,ML Engineer,135516.0
Livpure,Machine Learning Engineer,Bangalore,ML Engineer,621583.0
Myelin Foundry,Machine Learning Engineer,Bangalore,ML Engineer,800000.0
Betterhalf,Machine Learning Engineer,Bangalore,ML Engineer,773916.0
Enterprise Bot,Machine Learning Engineer,Bangalore,ML Engineer,1298703.0
FullThrottle Labs,Machine Learning Engineer,Bangalore,ML Engineer,1257613.0
Careerera,Machine Learning Engineer,Bangalore,ML Engineer,1236115.0
Crediwatch,Machine Learning Engineer,Bangalore,ML Engineer,1561792.0
Pucho,Machine Learning Engineer,Bangalore,ML Engineer,1422701.0
Oust Labs,Machine Learning Engineer,Bangalore,ML Engineer,251796.0
LinuxWorld,Machine Learning Engineer,Bangalore,ML Engineer,403590.0
Medibox,Machine Learning Engineer,Bangalore,ML Engineer,993325.0
ShapeAI,Machine Learning Engineer,Bangalore,ML Engineer,521474.0
ThinkTac,Machine Learning Engineer,Bangalore,ML Engineer,97320.0
Cumulations Technologies,Machine Learning Engineer,Bangalore,ML Engineer,454032.0
Kidvento Education & Research,Machine Learning Engineer,Bangalore,ML Engineer,240000.0
SpotDraft,Machine Learning Engineer,Bangalore,ML Engineer,988892.0
Pluto7,Machine Learning Engineer,Bangalore,ML Engineer,478212.0
Xyram,Machine Learning Engineer,Bangalore,ML Engineer,1068999.0
Infilect,Machine Learning Engineer,Bangalore,ML Engineer,2017951.0
KoiReader Technologies,Machine Learning Engineer,Bangalore,ML Engineer,503156.0
Deccan Infosystems,Machine Learning Engineer,Bangalore,ML Engineer,412663.0
Central Mechanical Engineering Research Institute,Machine Learning Engineer,Bangalore,ML Engineer,616428.0
Bombinate Technologies,Machine Learning Engineer,Bangalore,ML Engineer,302693.0
eprentise,Machine Learning Engineer,Bangalore,ML Engineer,500000.0
Interactions,Machine Learning Engineer,Bangalore,ML Engineer,2579145.0
Emage Vision,Machine Learning Engineer,Bangalore,ML Engineer,314739.0
Agara Labs,Machine Learning Engineer,Bangalore,ML Engineer,2954147.0
Adappt Intelligence,Machine Learning Engineer,Bangalore,ML Engineer,360000.0
Remedico,Machine Learning Engineer,Bangalore,ML Engineer,123612.0
Tequed Labs,Machine Learning Engineer,Bangalore,ML Engineer,94860.0
Nobody Likes Onions,Machine Learning Engineer,Bangalore,ML Engineer,1000000.0
Neva Ventures,Machine Learning Engineer,Bangalore,ML Engineer,903446.0
Skellam AI,Machine Learning Engineer,Bangalore,ML Engineer,1719812.0
Vaultedge,Machine Learning Engineer,Bangalore,ML Engineer,908078.0
Hurrey Tech Ventures,Machine Learning Engineer,Bangalore,ML Engineer,107488.0
Continual Engine,Machine Learning Engineer,Bangalore,ML Engineer,1018095.0
Hornbill Softech,Machine Learning Engineer,Bangalore,ML Engineer,464246.0
Colors Software,Machine Learning Engineer,Bangalore,ML Engineer,2545237.0
Laerdal Medical,Machine Learning Engineer,Bangalore,ML Engineer,800000.0
Knowx Innovations,Machine Learning Engineer,Bangalore,ML Engineer,162624.0
Drishya,Machine Learning Engineer,Bangalore,ML Engineer,125892.0
GetupForChange Services,Machine Learning Engineer,Bangalore,ML Engineer,725180.0
Lymbyc,Machine Learning Engineer,Bangalore,ML Engineer,2149765.0
Medicento,Machine Learning Engineer,Bangalore,ML Engineer,301465.0
Fliptango,Machine Learning Engineer,Bangalore,ML Engineer,228048.0
Exafluence,Machine Learning Engineer,Bangalore,ML Engineer,886464.0
Kruzr,Machine Learning Engineer,Bangalore,ML Engineer,2017951.0
ClearQuote,Machine Learning Engineer,Bangalore,ML Engineer,696828.0
Zuqo,Machine Learning Engineer,Bangalore,ML Engineer,618995.0
AFFINSYS AI,Machine Learning Engineer,Bangalore,ML Engineer,1450359.0
DataVal Analytics,Machine Learning Engineer,Bangalore,ML Engineer,605388.0
Tezure,Machine Learning Engineer,Bangalore,ML Engineer,844641.0
Fanlytiks,Machine Learning Engineer,Bangalore,ML Engineer,631710.0
SteradianSemi,Machine Learning Engineer,Bangalore,ML Engineer,1119904.0
VAMRR Technologies,Machine Learning Engineer,Bangalore,ML Engineer,128988.0
Smart Desert,Machine Learning Engineer,Bangalore,ML Engineer,500000.0
Facex,Machine Learning Engineer,Bangalore,ML Engineer,308220.0
Agricx,Machine Learning Engineer,Bangalore,ML Engineer,873273.0
Rodonaves Transportes e Encomendas - RTE,Machine Learning Engineer,Bangalore,ML Engineer,302693.0
FaceX,Machine Learning Engineer,Bangalore,ML Engineer,703418.0
Evarcity,Machine Learning Engineer,Bangalore,ML Engineer,180000.0
Simple Intelligence,Machine Learning Engineer,Bangalore,ML Engineer,1208796.0
Distill,Machine Learning Engineer,Bangalore,ML Engineer,892153.0
Zeksystems,Machine Learning Engineer,Bangalore,ML Engineer,550000.0
Westinghouse Rail Systems,Machine Learning Engineer,Bangalore,ML Engineer,126696.0
Pixxel,Machine Learning Engineer,Bangalore,ML Engineer,1547487.0
Anicca Data,Machine Learning Engineer,Bangalore,ML Engineer,950000.0
Cvedia,Machine Learning Engineer,Bangalore,ML Engineer,2794695.0
Lexitas,Machine Learning Engineer,Bangalore,ML Engineer,504000.0
Tata Consultancy Services,Machine Learning Engineer,Pune,ML Engineer,440139.0
Atos-Syntel,Machine Learning Engineer,Pune,ML Engineer,356402.0
Infosys,Machine Learning Engineer,Pune,ML Engineer,495280.0
First Student,Machine Learning Engineer,Pune,ML Engineer,516000.0
Barclays,Machine Learning Engineer,Pune,ML Engineer,2050654.0
Aera Technology,Machine Learning Engineer,Pune,ML Engineer,1444930.0
Climate Connect,Machine Learning Engineer,Pune,ML Engineer,377136.0
Accenture,Machine Learning Engineer,Pune,ML Engineer,967394.0
Tech Mahindra,Machine Learning Engineer,Pune,ML Engineer,414388.0
First Student,Machine Learning Engineer,Pune,ML Engineer,171523.0
ABC,Machine Learning Engineer,Pune,ML Engineer,677584.0
Wipro Technologies,Machine Learning Engineer,Pune,ML Engineer,2063316.0
Google,Machine Learning Engineer,Pune,ML Engineer,2480112.0
Honeywell,Machine Learning Engineer,Pune,ML Engineer,1030116.0
Persistent Systems,Machine Learning Engineer,Pune,ML Engineer,300000.0
Persistent Systems,Machine Learning Engineer,Pune,ML Engineer,725180.0
FIS,Machine Learning Engineer,Pune,ML Engineer,967394.0
EMPLOYERS,Machine Learning Engineer,Pune,ML Engineer,733032.0
Tata Elxsi,Machine Learning Engineer,Pune,ML Engineer,432559.0
Synechron,Machine Learning Engineer,Pune,ML Engineer,1242238.0
Freshers.com,Machine Learning Engineer,Pune,ML Engineer,300000.0
Anonymous,Machine Learning Engineer,Pune,ML Engineer,64488.0
Fresher Zones,Machine Learning Engineer,Pune,ML Engineer,1035971.0
Red Hat,Machine Learning Engineer,Pune,ML Engineer,654767.0
Visteon,Machine Learning Engineer,Pune,ML Engineer,274512.0
ICS Consultancy,Machine Learning Engineer,Pune,ML Engineer,1881045.0
Icertis,Machine Learning Engineer,Pune,ML Engineer,1989669.0
BlueConch Technologies,Machine Learning Engineer,Pune,ML Engineer,458101.0
BlazeClan Technologies,Machine Learning Engineer,Pune,ML Engineer,504488.0
Abzooba,Machine Learning Engineer,Pune,ML Engineer,674480.0
Mindbody,Machine Learning Engineer,Pune,ML Engineer,1200000.0
Helpshift,Machine Learning Engineer,Pune,ML Engineer,1237990.0
Centurysoft,Machine Learning Engineer,Pune,ML Engineer,652800.0
Softnautics,Machine Learning Engineer,Pune,ML Engineer,713664.0
Blackstraw,Machine Learning Engineer,Pune,ML Engineer,1200000.0
McKinley & Rice,Machine Learning Engineer,Pune,ML Engineer,730000.0
Ellicium Solutions Private Limited,Machine Learning Engineer,Pune,ML Engineer,422051.0
Rabbit and Tortoise Technology Solutions,Machine Learning Engineer,Pune,ML Engineer,264888.0
Exa Mobility,Machine Learning Engineer,Pune,ML Engineer,576533.0
Neutrino Tech Systems,Machine Learning Engineer,Pune,ML Engineer,195840.0
Steinn Labs,Machine Learning Engineer,Pune,ML Engineer,886873.0
Scandid,Machine Learning Engineer,Pune,ML Engineer,435108.0
HD FIRE PROTECT,Machine Learning Engineer,Pune,ML Engineer,386958.0
Ferromatik Milacron,Machine Learning Engineer,Pune,ML Engineer,284544.0
Intangles,Machine Learning Engineer,Pune,ML Engineer,1042947.0
ManCorp Innovation Labs,Machine Learning Engineer,Pune,ML Engineer,1493283.0
Danalitic,Machine Learning Engineer,Pune,ML Engineer,372016.0
Facex,Machine Learning Engineer,Pune,ML Engineer,1232856.0
Collotech,Machine Learning Engineer,Pune,ML Engineer,490000.0
Quadridge Technologies,Machine Learning Engineer,Pune,ML Engineer,499776.0
CloudAEye,Machine Learning Engineer,Pune,ML Engineer,500000.0
DAnalytics,Machine Learning Engineer,Pune,ML Engineer,300000.0
Omnisys,Machine Learning Engineer,Pune,ML Engineer,152940.0
Aikon Labs,Machine Learning Engineer,Pune,ML Engineer,314473.0
Quidich Innovation Labs,Machine Learning Engineer,Pune,ML Engineer,144708.0
Rahul Marian,Machine Learning Engineer,Pune,ML Engineer,361378.0
Symbiosis Centre for Applied Artificial Intelligence,Machine Learning Engineer,Pune,ML Engineer,61080.0
Aikon Technologies,Machine Learning Engineer,Pune,ML Engineer,471708.0
Persistent Systems Senior,Machine Learning Engineer,Pune,ML Engineer,739061.0
Intercontinental Exchange Senior,Machine Learning Engineer,Pune,ML Engineer,2071942.0
ICE Mortgage Technology Senior,Machine Learning Engineer,Pune,ML Engineer,2400000.0
Winfostar Technology Senior,Machine Learning Engineer,Pune,ML Engineer,492393.0
PwC Machine Learning,Machine Learning Engineer,Pune,ML Engineer,60000.0
Coriolis Technologies,Machine Learning Engineer,Pune,ML Engineer,192936.0
Sciffer Analytics,Machine Learning Engineer,Pune,ML Engineer,96000.0
Exa Mobility,Machine Learning Engineer,Pune,ML Engineer,250308.0
ifm electronic,Machine Learning Engineer,Pune,ML Engineer,300000.0
Intangles,Machine Learning Engineer,Pune,ML Engineer,62892.0
Analyticscosm Machine Learning,Machine Learning Engineer,Pune,ML Engineer,176172.0
Privado,Machine Learning Engineer,Pune,ML Engineer,193476.0
RapidQuest Solutions,Machine Learning Engineer,Pune,ML Engineer,128988.0
LENS,Machine Learning Engineer,Pune,ML Engineer,300000.0
ThinkBumblebee Analytics,Machine Learning Software Engineer,Pune,ML Engineer,1397347.0
iNeuron Junior,Machine Learning Engineer,Pune,ML Engineer,435108.0
Nexus Software System Junior,Machine Learning Engineer,Pune,ML Engineer,450000.0
HSBC,Software Engineer - Machine Learning,Pune,ML Engineer,1521236.0
Aera Technology Associate,Machine Learning Engineer,Pune,ML Engineer,1007334.0
"R. C. Patel Institute of Technology, Shirpur",Data Scientist,Pune,Data Scientist,807180.0
Infosys,Machine Learning Consultant,Pune,ML Engineer,1226327.0
Extend Future,Machine Learning Consultant,Pune,ML Engineer,186475.0
Tata Consultancy Services,Machine Learning Engineer,Hyderabad,ML Engineer,732477.0
FactSet,Machine Learning Engineer,Hyderabad,ML Engineer,1746411.0
Phenom,Machine Learning Engineer,Hyderabad,ML Engineer,1693961.0
Accenture,Machine Learning Engineer,Hyderabad,ML Engineer,1154890.0
Amazon,Machine Learning Engineer,Hyderabad,ML Engineer,419297.0
Qualcomm,Machine Learning Engineer,Hyderabad,ML Engineer,1362714.0
AppliedAICourse,Machine Learning Engineer,Hyderabad,ML Engineer,569784.0
DeepEdge,Machine Learning Engineer,Hyderabad,ML Engineer,880000.0
DONE by NONE,Machine Learning Engineer,Hyderabad,ML Engineer,820164.0
Aviso,Machine Learning Engineer,Hyderabad,ML Engineer,1210860.0
CreditVidya,Machine Learning Engineer,Hyderabad,ML Engineer,1581030.0
CognitiveScale,Machine Learning Engineer,Hyderabad,ML Engineer,1913450.0
Quixy,Machine Learning Engineer,Hyderabad,ML Engineer,921650.0
Avantari Technologies,Machine Learning Engineer,Hyderabad,ML Engineer,587852.0
Vrinda Techapps,Machine Learning Engineer,Hyderabad,ML Engineer,204841.0
Infosys,Machine Learning Engineer,Hyderabad,ML Engineer,708995.0
Cognizant Technology Solutions,Machine Learning Engineer,Hyderabad,ML Engineer,681900.0
HCL Technologies,Machine Learning Engineer,Hyderabad,ML Engineer,524121.0
Deloitte,Machine Learning Engineer,Hyderabad,ML Engineer,2320643.0
Fresher,Machine Learning Engineer,Hyderabad,ML Engineer,242160.0
First Student,Machine Learning Engineer,Hyderabad,ML Engineer,2014668.0
Microsoft,Machine Learning Engineer,Hyderabad,ML Engineer,2371168.0
Wipro Technologies,Machine Learning Engineer,Hyderabad,ML Engineer,362940.0
Tata Consultancy Services (North America),Machine Learning Engineer,Hyderabad,ML Engineer,924643.0
Freelancer,Machine Learning Engineer,Hyderabad,ML Engineer,616428.0
DONE by NONE,Machine Learning Engineer,Hyderabad,ML Engineer,458143.0
GlobalLogic,Machine Learning Engineer,Hyderabad,ML Engineer,158103.0
Self Opportunity,Machine Learning Engineer,Hyderabad,ML Engineer,310788.0
ValueLabs,Machine Learning Engineer,Hyderabad,ML Engineer,1762835.0
HSBC Software Development India,Machine Learning Engineer,Hyderabad,ML Engineer,1500000.0
ICS Consultancy,Machine Learning Engineer,Hyderabad,ML Engineer,1881045.0
BITS,Machine Learning Engineer,Hyderabad,ML Engineer,735796.0
Phenom,Machine Learning Engineer,Hyderabad,ML Engineer,193476.0
Unknowns,Machine Learning Engineer,Hyderabad,ML Engineer,703418.0
Pavan,Machine Learning Engineer,Hyderabad,ML Engineer,51923.0
MTX Group,Machine Learning Engineer,Hyderabad,ML Engineer,3567037.0
Qualcomm Technologies,Machine Learning Engineer,Hyderabad,ML Engineer,1513463.0
Monocept,Machine Learning Engineer,Hyderabad,ML Engineer,421351.0
Jocata,Machine Learning Engineer,Hyderabad,ML Engineer,702908.0
Applied Information Sciences,Machine Learning Engineer,Hyderabad,ML Engineer,1221714.0
iNeuron,Machine Learning Engineer,Hyderabad,ML Engineer,305424.0
mroads,Machine Learning Engineer,Hyderabad,ML Engineer,2239989.0
Solugenix Corporation,Machine Learning Engineer,Hyderabad,ML Engineer,279672.0
Globex Digital Solutions,Machine Learning Engineer,Hyderabad,ML Engineer,1343603.0
InfoLogitech,Machine Learning Engineer,Hyderabad,ML Engineer,1031892.0
Compass,Machine Learning Engineer,Hyderabad,ML Engineer,2269647.0
Visual IT Solutions,Machine Learning Engineer,Hyderabad,ML Engineer,322465.0
Meeami Technologies,Machine Learning Engineer,Hyderabad,ML Engineer,1864748.0
XYZ Innovations,Machine Learning Engineer,Hyderabad,ML Engineer,1049129.0
SmartCow,Machine Learning Engineer,Hyderabad,ML Engineer,2500000.0
Sysark,Machine Learning Engineer,Hyderabad,ML Engineer,696829.0
ExaWizards,Machine Learning Engineer,Hyderabad,ML Engineer,840000.0
Chakri Technologies,Machine Learning Engineer,Hyderabad,ML Engineer,310014.0
Metagogy Learning Systems,Machine Learning Engineer,Hyderabad,ML Engineer,248633.0
ESK Technologies,Machine Learning Engineer,Hyderabad,ML Engineer,919187.0
Ravindra Kala Vidyalaya,Machine Learning Engineer,Hyderabad,ML Engineer,1027381.0
Guidewire,Machine Learning Engineer,Hyderabad,ML Engineer,1200000.0
NumberMall,Machine Learning Engineer,Hyderabad,ML Engineer,1329912.0
Onward Assist,Machine Learning Engineer,Hyderabad,ML Engineer,712666.0
Machine Learning,Machine Learning Engineer,Hyderabad,ML Engineer,920000.0
Elite Unified Krips Consultants,Machine Learning Engineer,Hyderabad,ML Engineer,208589.0
Digital TaaS,Machine Learning Engineer,Hyderabad,ML Engineer,302693.0
Payzello,Machine Learning Engineer,Hyderabad,ML Engineer,300516.0
M Farms,Machine Learning Engineer,Hyderabad,ML Engineer,839303.0
DigiQ Solutions,Machine Learning Engineer,Hyderabad,ML Engineer,652794.0
Control Structures,Machine Learning Engineer,Hyderabad,ML Engineer,367195.0
Resource Technologies,Machine Learning Engineer,Hyderabad,ML Engineer,219432.0
54y4,Machine Learning Engineer,Hyderabad,ML Engineer,1200000.0
Battu Mohit,Machine Learning Engineer,Hyderabad,ML Engineer,683699.0
Ascentia.ai Solutions,Machine Learning Engineer,Hyderabad,ML Engineer,302199.0
TrierHealth,Machine Learning Engineer,Hyderabad,ML Engineer,605388.0
Aditi Software,Machine Learning Engineer,Hyderabad,ML Engineer,469326.0
Sonata Services,Machine Learning Engineer,Hyderabad,ML Engineer,703418.0
Brain O Vision,Machine Learning Engineer,Hyderabad,ML Engineer,128988.0
Mindboard,Machine Learning Engineer,Hyderabad,ML Engineer,725327.0
